"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","Source Path","Source File","Source File Index","Chirality 1","chembl_id","chembl_pref_name","Chirality 2","Chirality 3","Chirality 4","Chirality 5","Chirality 6","Chirality 7","Chirality 8","Chirality 9","Chirality 10","Chirality 11","Chirality 12","Chirality 13","Chirality 14","Chirality 15","Chirality 16","Chirality 17","Chirality 18","Chirality 19","Chirality 20","Chirality 21","Chirality 22","Chirality 23","Chirality 24","Chirality 25","Chirality 26","Chirality 27","Chirality 28","Chirality 29","Chirality 30","mmshare version","flags","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","EZ 1","Force Field","Energy","Chiralities Consistent","Variant","job name","tautomer probability","Chemistry Notes","EZ 2","EZ 3","EZ 4","EZ 5","EZ 6","EZ 7","EZ 8","EZ 9","EZ 10","EZ 11","EZ 12","EZ 13","EZ 14","EZ 15","EZ 16","PDB TITLE","PDB ID","PDB CLASSIFICATION","PDB DEPOSITION DATE","PDB format version","PDB RESOLUTION","PDB EXPDTA","PDB EXPDTA PH","PDB REMARK 350 Biomolecule 1 Chains","PDB REMARK 350 Biomolecule 1 Transformation 1","entry id backup","prepared","assigned bond orders","added hydrogens","treated metals","created disulfur","deleted far waters","ran protassign","Potential Energy-OPLS3","RMS Derivative-OPLS3","Max Derivative-OPLS3","Stretch Energy-OPLS3","Bend Energy-OPLS3","LJ-14 Energy-OPLS3","El-14 Energy-OPLS3","Van der Waals Energy-OPLS3","Electrostatic Energy-OPLS3","Dihedral Energy-OPLS3","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty","Mark"
,"CHEMBL2011805","2519","chembl_ligands_with_ids.364","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",797,"","CHEMBL2011805","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.7818,0.7818,0.0000,0.8114,1.593,1,1,"","OPLS3",42.164,true,"CHEMBL2011805-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",728,4,-2.452,-0.091,-0.272,-0.571,-3.264,-1.341,0.000,0.000,-1.097,-25.946,-0.685,0.609,-0.034,-30.489,-26.631,5.498,5,318,0.811,
,"CHEMBL1771793","2520","chembl_ligands_with_ids.506","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",798,"","CHEMBL1771793","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.5071,1.5063,0.0008,1.5969,3.103,1,1,"","OPLS3",28.484,true,"CHEMBL1771793-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",957,6,-2.451,-0.107,-0.303,-0.593,-4.048,-1.339,-0.320,0.000,-1.480,-22.391,-3.633,0.761,-0.005,-30.909,-26.024,2.036,14,168,1.597,
,"CHEMBL1082144","2521","chembl_ligands_with_ids.385","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",799,"2_S_1_7_3_13","CHEMBL1082144","VERPROSIDE","3_R_33_2_4_40","4_S_34_3_5_41","5_S_35_6_4_42","6_R_7_5_8_43","9_S_1_10_14_46","14_S_9_17_15_31","15_R_16_14_12_30","16_S_21_18_15_49","17_R_19_18_20_14","18_R_19_17_16_32","","","","","","","","","","","","","","","","","","","",37011,0,1.8571,1.8570,0.0000,1.9793,3.836,-1,1,"10_11_12_15_Z","OPLS3",37.040,true,"CHEMBL1082144-2","ligprep_6",,"This compound has an ester and may undergo hydrolysis at high or low pH. This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",763,13,-2.448,-0.070,-0.229,-0.537,-4.427,-1.257,-0.381,0.000,-0.351,-26.928,-11.096,0.577,-0.004,-45.812,-38.024,8.149,23,324,1.979,
,"CHEMBL551130","2522","chembl_ligands_with_ids.556","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",800,"","CHEMBL551130","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,2.2195,2.2161,0.0033,2.3607,4.577,-1,1,"","OPLS3",47.765,true,"CHEMBL551130-2","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1078,7,-2.447,-0.082,-0.253,-0.556,-4.807,-1.399,-0.289,0.000,-0.506,-21.971,-13.018,0.438,0.000,-42.987,-34.989,5.125,72,81,2.361,
,"CHEMBL3114562","2523","chembl_ligands_with_ids.128","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",801,"22_R_23_1_26_52","CHEMBL3114562","None","24_R_23_25_27_53","25_S_29_24_26_54","26_R_30_22_25_55","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.8935,0.0000,0.8935,0.9326,0.933,1,1,"","OPLS3",35.743,true,"CHEMBL3114562-2","ligprep_6",,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",294,15,-2.432,-0.076,-0.241,-0.545,-3.365,-1.016,0.000,0.000,-0.370,-26.915,-11.200,1.078,-0.031,-43.011,-38.114,4.346,66,194,0.933,
,"CHEMBL4075921","2524","chembl_ligands_with_ids.543","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",802,"","CHEMBL4075921","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1192,0.1185,0.0007,0.4619,0.580,1,1,"","OPLS3",25.766,true,"CHEMBL4075921-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1055,13,-2.426,-0.066,-0.218,-0.526,-2.888,-1.008,0.000,0.000,-0.092,-30.391,-5.406,0.609,-0.067,-40.643,-35.798,2.850,292,197,0.462,
,"CHEMBL4080897","2525","chembl_ligands_with_ids.343","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",803,"","CHEMBL4080897","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.4107,0.411,0,0,"20_1_2_3_Z","OPLS3",53.227,true,"CHEMBL4080897-1","ligprep_6",0.500,"","4_5_6_2_Z","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",690,3,-2.421,-0.093,-0.276,-0.568,-2.831,-0.990,0.000,0.000,-0.918,-24.406,0.379,0.243,-0.003,-27.278,-24.027,1.581,11,394,0.411,
,"CHEMBL1254525","2526","chembl_ligands_with_ids.8","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",804,"","CHEMBL1254525","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0674,0.0637,0.0037,0.8640,0.928,2,4,"","OPLS3",60.953,true,"CHEMBL1254525-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",13,6,-2.417,-0.073,-0.235,-0.538,-3.281,-1.643,0.000,0.000,-0.268,-26.148,-3.985,0.569,-0.034,-33.489,-30.134,4.935,43,213,0.864,
,"CHEMBL260553","2527","chembl_ligands_with_ids.203","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",805,"","CHEMBL260553","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.7560,1.6971,0.0589,1.8614,3.559,-1,1,"","OPLS3",13.861,true,"CHEMBL260553-3","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",444,7,-2.417,-0.083,-0.256,-0.553,-4.278,-1.631,0.000,0.000,-0.846,-26.895,-6.377,0.500,0.000,-41.670,-33.272,0.893,3,172,1.861,
,"CHEMBL1813570","2528","chembl_ligands_with_ids.82","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",806,"29_S_61_37_26_77","CHEMBL1813570","None","31_S_59_30_33_78","39_S_60_41_40_88","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.1496,0.0000,1.1496,1.2109,1.211,-1,1,"28_48_49_50_E","OPLS3",71.775,true,"CHEMBL1813570-2","ligprep_6",,"This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",216,14,-2.417,-0.040,-0.156,-0.473,-3.627,-1.407,-0.050,0.000,-0.342,-34.768,-1.105,0.087,-0.011,-35.500,-35.873,16.105,93,114,1.211,
,"CHEMBL492769","2529","chembl_ligands_with_ids.376","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",807,"","CHEMBL492769","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0106,0.0000,0.0106,1.6843,1.684,-1,1,"9_7_8_10_E","OPLS3",42.766,true,"CHEMBL492769-4","ligprep_6",0.077,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",748,7,-2.412,-0.105,-0.298,-0.583,-4.097,-1.323,-0.160,0.000,-1.708,-25.077,-4.525,1.026,0.000,-37.897,-29.602,4.996,114,155,1.684,
,"CHEMBL4085296","2530","chembl_ligands_with_ids.555","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",808,"","CHEMBL4085296","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.7981,0.0000,1.7981,1.9115,1.912,0,0,"","OPLS3",28.894,true,"CHEMBL4085296-2","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1076,3,-2.407,-0.142,-0.364,-0.628,-4.318,-0.891,-0.320,0.000,-2.320,-18.469,-3.233,0.621,0.000,-25.617,-21.702,2.800,2,389,1.911,
,"CHEMBL1254525","2531","chembl_ligands_with_ids.8","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",809,"","CHEMBL1254525","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.2556,0.0837,0.1718,0.8074,0.891,2,4,"","OPLS3",57.075,true,"CHEMBL1254525-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",12,6,-2.402,-0.073,-0.233,-0.534,-3.209,-1.659,0.000,0.000,-0.268,-26.549,-3.268,0.569,-0.033,-32.180,-29.817,6.808,35,398,0.807,
,"CHEMBL1822870","2532","chembl_ligands_with_ids.517","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",810,"","CHEMBL1822870","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.8686,0.5090,1.3595,2.3271,2.836,1,1,"","OPLS3",44.968,true,"CHEMBL1822870-9","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",982,5,-2.400,-0.080,-0.249,-0.545,-4.727,-1.712,-0.244,0.000,-0.966,-30.315,-5.006,0.480,-0.019,-42.559,-35.321,3.977,27,90,2.327,
,"CHEMBL4095027","2533","chembl_ligands_with_ids.521","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",811,"","CHEMBL4095027","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.5157,1.5151,0.0006,1.7761,3.291,1,1,"","OPLS3",22.446,true,"CHEMBL4095027-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",992,12,-2.397,-0.071,-0.228,-0.530,-4.173,-1.903,-0.013,0.000,-0.099,-36.199,-6.969,0.698,-0.000,-49.336,-43.168,10.467,209,160,1.776,
,"CHEMBL63354","2534","chembl_ligands_with_ids.431","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",812,"","CHEMBL63354","AMENTOFLAVONE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,2.1552,2.1542,0.0011,2.3061,4.460,-2,2,"","OPLS3",37.406,true,"CHEMBL63354-4","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",842,7,-2.395,-0.060,-0.205,-0.511,-4.701,-1.389,-0.695,0.000,-0.064,-30.566,-8.265,0.215,0.000,-50.613,-38.832,1.878,28,93,2.306,
,"CHEMBL4082614","2535","chembl_ligands_with_ids.550","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",813,"","CHEMBL4082614","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.4107,0.411,0,0,"20_1_2_3_Z","OPLS3",65.599,true,"CHEMBL4082614-1","ligprep_6",0.500,"","4_5_6_2_Z","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1066,4,-2.383,-0.077,-0.241,-0.537,-2.794,-0.990,0.000,0.000,-0.685,-26.068,-2.024,0.491,-0.003,-31.796,-28.092,2.003,197,178,0.411,
,"CHEMBL492771","2536","chembl_ligands_with_ids.280","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",814,"","CHEMBL492771","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0201,0.0000,0.0201,1.6719,1.672,-1,1,"9_7_8_10_E","OPLS3",44.096,true,"CHEMBL492771-4","ligprep_6",0.077,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",580,7,-2.378,-0.103,-0.294,-0.575,-4.050,-1.048,-0.320,0.000,-1.359,-24.199,-7.596,1.026,0.000,-36.637,-31.794,11.116,134,103,1.672,
,"CHEMBL309490","2537","chembl_ligands_with_ids.290","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",815,"","CHEMBL309490","GALANGIN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,2.1244,2.1125,0.0119,2.2618,4.374,-1,1,"","OPLS3",31.832,true,"CHEMBL309490-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",594,3,-2.377,-0.119,-0.323,-0.595,-4.638,-1.237,-0.434,0.000,-1.573,-17.881,-4.979,0.246,0.000,-29.831,-22.860,0.428,1,289,2.262,
,"CHEMBL4103386","2538","chembl_ligands_with_ids.405","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",816,"","CHEMBL4103386","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1203,0.1196,0.0007,0.4705,0.590,1,1,"","OPLS3",35.070,true,"CHEMBL4103386-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",798,13,-2.372,-0.061,-0.206,-0.509,-2.842,-1.043,0.000,0.000,-0.256,-34.771,-3.464,0.738,-0.023,-41.515,-38.235,6.086,430,255,0.470,
,"CHEMBL4088149","2539","chembl_ligands_with_ids.70","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",817,"","CHEMBL4088149","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1218,0.1207,0.0010,0.1103,0.231,1,1,"","OPLS3",33.459,true,"CHEMBL4088149-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",164,12,-2.371,-0.074,-0.235,-0.531,-2.481,-0.804,0.000,0.000,-0.414,-30.618,-3.862,0.868,-0.020,-36.997,-34.481,5.601,77,26,0.110,
,"CHEMBL1253548","2540","chembl_ligands_with_ids.89","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",818,"11_ANR_10_16_20_108","CHEMBL1253548","None","15_ANS_14_26_30_109","18_ANR_17_19_31_58","28_ANS_27_29_32_76","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.0982,0.7029,0.3953,0.7555,1.458,4,6,"","OPLS3",107.613,true,"CHEMBL1253548-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",229,9,-2.370,-0.053,-0.187,-0.493,-3.126,-1.485,0.000,0.000,0.000,-25.691,-4.537,0.352,-0.028,-30.663,-30.228,10.846,165,329,0.755,
,"CHEMBL492770","2541","chembl_ligands_with_ids.346","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",819,"","CHEMBL492770","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0012,0.0000,0.0012,0.1610,0.161,-1,1,"","OPLS3",37.256,true,"CHEMBL492770-1","ligprep_6",0.692,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",696,7,-2.369,-0.108,-0.302,-0.579,-2.530,-1.231,-0.216,0.000,-1.463,-20.409,-7.170,2.489,-0.013,-32.724,-27.579,3.908,115,350,0.161,
,"CHEMBL455357","2542","chembl_ligands_with_ids.1","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",820,"2_S_25_3_1_37","CHEMBL455357","None","5_R_6_9_4_26","6_R_3_5_7_32","9_R_10_5_12_33","10_R_14_9_8_27","14_S_13_10_15_28","17_R_13_18_22_34","18_R_17_16_19_29","21_R_22_20_31_55","22_S_17_21_30_56","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"12_11_13_14_Z","OPLS3",72.326,true,"CHEMBL455357-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1,1,-2.368,-0.076,-0.240,-0.534,-2.368,-0.669,-0.008,0.000,-0.500,-21.250,-0.860,0.000,0.000,-25.286,-22.110,0.121,1,185,0.000,
,"CHEMBL3197424","2543","chembl_ligands_with_ids.24","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",821,"","CHEMBL3197424","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.1295,0.0000,1.1295,1.1889,1.189,0,0,"6_7_27_19_E","OPLS3",43.116,true,"CHEMBL3197424-2","ligprep_6",,"This compound has an imine and may undergo hydrolysis.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",48,5,-2.368,-0.088,-0.263,-0.551,-3.557,-1.318,-0.251,0.000,-0.729,-24.395,-2.719,0.369,0.000,-31.800,-27.115,2.125,5,287,1.189,
,"CHEMBL4101377","2544","chembl_ligands_with_ids.88","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",822,"","CHEMBL4101377","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.4107,0.411,0,0,"20_1_2_3_Z","OPLS3",58.484,true,"CHEMBL4101377-1","ligprep_6",0.500,"This compound has an ester and may undergo hydrolysis at high or low pH.","4_5_6_2_Z","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",226,6,-2.366,-0.076,-0.240,-0.534,-2.777,-1.243,0.000,0.000,-0.696,-25.278,-1.074,0.587,0.000,-30.217,-26.352,1.468,56,145,0.411,
,"CHEMBL4103386","2545","chembl_ligands_with_ids.405","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",823,"","CHEMBL4103386","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,2.0185,0.0000,2.0185,1.4174,1.417,0,0,"","OPLS3",44.234,true,"CHEMBL4103386-3","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",799,13,-2.364,-0.061,-0.206,-0.507,-3.781,-1.892,-0.229,0.000,-0.064,-35.772,-3.444,0.741,-0.031,-44.422,-39.216,6.690,480,165,1.417,
,"CHEMBL492771","2546","chembl_ligands_with_ids.280","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",824,"","CHEMBL492771","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0201,0.0000,0.0201,1.6719,1.672,-1,1,"9_7_8_10_Z","OPLS3",44.376,true,"CHEMBL492771-3","ligprep_6",0.077,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",579,7,-2.358,-0.103,-0.292,-0.570,-4.030,-0.814,0.000,0.000,-1.834,-23.905,-8.087,1.026,0.000,-41.188,-31.992,1.657,66,346,1.672,
,"CHEMBL1290131","2547","chembl_ligands_with_ids.582","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",825,"","CHEMBL1290131","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,3.5682,3.5626,0.0056,2.3186,5.881,3,3,"","OPLS3",65.066,true,"CHEMBL1290131-10","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1131,4,-2.355,-0.074,-0.234,-0.527,-4.674,-1.141,-0.320,0.000,-0.792,-20.966,-11.127,0.326,-0.030,-39.246,-32.093,1.385,2,329,2.319,
,"CHEMBL1290131","2548","chembl_ligands_with_ids.582","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",826,"","CHEMBL1290131","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.9231,0.5089,1.4142,2.2746,2.783,1,1,"","OPLS3",53.852,true,"CHEMBL1290131-8","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1129,4,-2.355,-0.074,-0.234,-0.527,-4.629,-1.244,-0.320,0.000,-0.821,-24.083,-8.935,0.329,-0.029,-41.366,-33.018,0.653,40,216,2.275,
,"CHEMBL1324375","2549","chembl_ligands_with_ids.256","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",827,"9_R_3_11_10_36","CHEMBL1324375","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.7623,0.0001,0.7622,0.7901,0.790,0,0,"","OPLS3",52.631,true,"CHEMBL1324375-2","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",543,5,-2.350,-0.067,-0.220,-0.516,-3.140,-0.861,-0.320,0.000,-0.321,-28.284,-4.284,0.463,-0.044,-38.609,-32.569,0.808,41,250,0.790,
